21	25	56	79	66	22	77	3	46	10	17	67	8	38	76	36	73	44	60	82	63	34	27	55	12	2	78	65	1	26	61	50	58	64	29	43	62	9	71	40	57	18	33	68	70	20	15	42	41	5	81	54	45	53	39	32	7	75	23	19	48	13	37	51	28	24	30	59	11	35	4	83	47	6	72	52	31	69	16	14	80	49	74
15	35	75	76	80	47	23	14	45	22	56	77	41	24	74	32	8	30	55	40	81	72	69	26	3	44	18	4	34	48	21	39	66	73	70	37	79	59	11	13	36	28	82	7	17	42	65	5	27	51	64	19	31	46	12	61	78	29	49	1	58	43	16	71	53	62	67	52	33	54	9	63	6	60	57	50	2	38	68	20	83	10	25
76	2	72	1	62	80	60	79	43	77	70	36	53	19	35	4	42	47	46	48	10	50	78	18	59	5	57	12	49	23	30	82	22	29	14	28	16	67	7	63	3	20	68	6	17	74	26	40	21	37	8	58	34	83	41	55	61	33	64	13	31	44	27	38	66	56	9	81	69	39	75	54	11	32	65	51	73	71	15	52	25	45	24
76	56	75	83	51	18	67	48	10	66	71	25	39	42	14	80	68	38	32	45	64	33	30	24	7	47	37	12	8	57	81	46	36	15	11	58	62	41	61	5	22	17	69	2	77	29	63	4	19	60	13	53	52	59	43	9	73	28	27	40	74	34	72	65	55	16	26	31	23	3	79	82	44	49	20	1	54	21	70	78	35	50	6
60	79	37	15	30	63	32	23	54	61	28	53	4	16	42	43	56	75	49	5	48	81	70	68	2	19	45	22	39	17	11	76	27	8	65	58	1	20	13	77	74	78	7	66	25	64	26	71	62	41	38	67	46	3	36	55	14	73	51	9	72	50	12	83	80	52	57	35	33	24	69	40	59	31	44	29	21	34	18	47	10	82	6
13	81	45	19	54	63	34	6	65	83	31	69	53	12	28	37	15	39	49	64	71	79	20	32	80	29	1	2	30	62	18	9	77	36	52	60	21	66	82	74	51	42	11	67	72	70	25	3	78	5	17	38	48	46	76	57	27	16	73	44	61	7	26	59	22	75	24	35	41	14	43	8	68	55	10	40	4	23	33	50	58	56	47
54	40	70	58	43	10	78	9	15	60	29	42	21	2	72	41	3	7	37	23	46	55	36	16	48	35	76	66	33	19	34	28	50	8	68	61	80	20	31	73	32	67	65	1	81	82	5	4	39	11	49	57	56	26	79	63	24	22	14	75	13	77	44	71	38	25	62	59	51	47	17	52	27	30	6	53	74	12	18	45	64	83	69
29	1	5	46	37	8	68	11	77	30	39	32	83	56	21	65	58	55	44	13	27	24	60	4	38	62	81	6	51	22	25	59	10	76	80	9	15	28	57	3	69	63	2	12	42	70	71	75	48	41	50	33	16	74	20	17	35	78	47	61	43	19	54	79	36	23	31	26	67	52	40	45	34	82	18	7	49	53	14	66	73	72	64
49	55	77	67	10	5	70	1	30	80	14	46	73	13	53	22	35	28	62	65	4	52	38	16	11	83	60	74	78	8	25	75	7	24	37	3	58	76	2	71	19	36	20	48	26	34	63	29	69	9	33	6	15	44	18	56	31	39	12	61	81	51	21	50	23	64	82	41	79	72	57	45	66	59	27	32	17	47	68	42	40	54	43
26	31	51	19	47	9	22	2	6	64	73	52	79	28	62	46	29	63	11	27	82	75	44	7	80	68	38	20	16	71	23	5	32	41	35	53	49	39	76	4	12	72	74	36	30	13	67	83	77	21	70	25	14	58	78	50	18	33	43	3	34	17	69	42	48	61	65	40	57	45	60	55	59	54	37	24	8	15	81	10	66	1	56
34	73	31	58	74	16	5	4	42	75	69	28	6	52	7	44	14	35	49	64	11	41	50	45	3	72	47	38	56	67	83	24	32	12	2	77	80	25	36	22	9	29	55	21	70	1	63	79	27	53	19	61	68	81	13	60	66	76	65	46	59	18	10	8	71	26	43	15	20	23	48	51	57	33	39	40	17	62	37	30	82	78	54
19	81	69	38	45	62	15	6	57	21	50	9	27	13	44	30	79	18	1	37	55	41	48	26	49	60	66	58	2	16	74	78	42	47	36	67	52	59	20	34	11	75	46	53	51	7	4	43	54	14	61	39	23	56	70	22	8	10	17	40	31	72	76	5	80	35	77	33	29	82	68	12	63	71	83	24	25	32	28	64	73	65	3
76	10	7	25	13	28	43	66	20	33	47	73	3	78	46	79	61	53	23	32	15	77	69	65	57	1	74	62	35	48	55	8	18	82	27	5	2	26	64	50	81	63	40	52	21	39	75	60	22	29	56	51	70	24	58	11	80	42	72	36	14	16	30	9	44	38	68	31	6	12	37	54	83	71	34	41	4	17	49	45	19	67	59
11	45	69	50	59	41	51	74	8	63	36	77	83	15	56	49	39	29	62	44	81	65	27	30	26	31	57	48	16	20	72	79	82	5	78	34	73	35	10	60	32	18	61	42	25	70	68	2	80	23	3	12	33	64	14	46	71	4	1	58	9	75	43	54	76	19	52	47	22	17	67	55	13	28	21	7	37	53	6	40	38	66	24
82	45	16	31	4	69	59	27	9	76	64	52	21	22	49	18	72	70	63	41	10	3	42	6	15	43	19	1	53	83	24	60	23	81	14	54	28	74	20	5	25	30	67	13	71	55	62	8	61	26	47	44	11	68	40	38	29	50	12	46	17	73	32	39	75	80	66	33	2	65	79	51	7	77	36	35	57	56	37	58	78	48	34
19	34	23	56	48	39	55	21	53	82	77	52	24	20	29	81	10	11	32	66	47	67	25	65	71	44	27	38	49	79	64	54	16	75	41	4	69	80	72	13	40	68	76	33	9	8	63	35	70	1	57	60	51	28	74	59	2	36	61	15	30	62	22	7	3	83	37	50	17	14	5	31	26	42	78	18	43	73	46	12	6	45	58
83	80	13	72	22	81	50	58	30	32	39	66	33	61	56	24	26	77	41	54	23	19	27	47	55	73	9	15	4	21	51	28	7	42	74	76	40	1	49	29	38	36	6	65	70	60	64	67	75	62	53	8	25	68	71	46	18	44	12	11	37	69	45	17	57	78	2	35	79	10	48	20	14	31	59	5	52	3	63	34	82	43	16
19	73	75	62	51	13	1	50	25	34	31	71	41	23	20	57	64	48	16	82	36	43	69	66	53	65	18	40	2	9	72	78	61	5	56	22	81	6	32	39	12	80	33	83	10	27	8	38	63	14	60	76	58	54	49	26	79	70	74	21	59	30	68	17	15	45	24	47	3	55	11	42	28	67	37	77	7	4	44	46	52	35	29
72	68	17	26	27	18	45	65	25	57	24	40	51	64	6	71	15	62	83	23	10	69	11	78	28	29	73	74	60	53	12	3	9	34	63	59	58	5	32	50	70	42	13	67	49	19	16	82	47	33	48	38	79	21	14	39	8	20	36	2	61	80	35	52	54	37	56	30	46	81	55	1	76	66	31	77	75	43	7	44	22	4	41
62	15	12	37	59	27	68	63	4	64	66	5	3	74	75	47	29	33	26	21	8	17	32	73	65	55	6	41	51	9	42	46	69	71	16	19	24	23	79	40	34	44	18	60	22	80	83	1	78	77	39	57	31	7	38	56	11	20	58	72	35	45	48	10	25	13	81	82	36	70	49	61	2	67	76	52	14	43	28	50	53	54	30
53	31	63	46	14	29	19	7	49	9	36	20	17	37	39	26	62	41	60	76	74	51	77	81	8	34	52	78	56	5	57	40	16	65	58	67	2	32	44	45	13	50	23	38	72	75	70	10	42	79	33	6	83	22	15	66	25	43	21	69	80	47	28	64	35	4	3	71	73	12	24	27	18	68	82	30	1	55	54	48	61	59	11
42	8	24	5	16	69	52	21	17	50	58	61	76	6	72	3	38	40	63	71	55	36	32	64	29	26	18	53	12	2	27	31	70	48	13	22	66	39	62	14	34	10	43	77	11	28	25	46	74	67	59	15	7	47	30	45	68	41	73	81	49	60	35	4	83	65	23	80	20	75	56	19	44	79	33	82	57	51	78	1	54	37	9
29	63	11	43	42	47	32	7	22	15	24	12	62	41	56	59	81	33	51	68	16	78	20	45	60	66	26	28	73	70	39	49	9	71	67	53	5	14	44	1	35	52	13	21	64	79	54	77	23	8	36	27	72	19	57	76	74	30	65	46	80	40	17	34	2	31	25	4	6	69	48	38	50	18	58	37	10	3	82	61	55	75	83
34	77	24	33	4	36	83	51	17	35	76	48	43	30	65	67	60	41	7	32	25	16	54	23	20	10	71	29	2	50	5	37	78	47	46	73	62	44	70	58	12	63	79	82	21	75	11	19	15	49	26	52	40	74	72	81	8	9	61	42	14	27	64	1	6	3	66	39	68	56	55	31	53	45	28	18	38	22	57	69	13	80	59
17	46	2	25	27	18	67	24	38	62	77	82	60	83	54	9	44	68	30	61	19	28	40	59	31	36	6	13	66	4	15	48	79	8	76	81	20	16	75	51	65	21	72	22	23	1	57	78	11	70	42	64	74	63	29	53	73	41	80	56	69	47	32	37	10	5	52	45	49	55	26	58	71	12	3	35	34	14	33	7	43	50	39
68	38	52	62	14	36	24	49	47	21	27	80	1	15	11	7	39	6	20	73	65	32	23	42	55	25	71	61	78	28	82	16	3	53	10	66	48	12	58	67	81	69	46	70	60	35	30	45	19	26	77	43	2	64	13	34	83	4	5	40	59	9	8	37	54	17	76	18	79	22	75	29	31	51	72	41	74	57	56	50	33	63	44
60	55	18	38	5	56	3	27	75	80	76	53	77	71	11	45	2	74	9	83	21	31	7	81	51	19	67	66	69	61	33	68	64	54	44	25	29	16	23	35	1	41	8	26	47	82	42	36	59	32	58	13	22	70	30	15	62	63	24	73	40	46	49	17	72	20	37	52	34	48	79	39	43	28	6	65	57	14	12	78	10	4	50
60	10	72	16	75	68	20	65	4	17	50	79	39	34	54	19	49	32	14	11	9	6	3	7	69	42	25	13	66	31	58	59	8	77	18	12	29	35	41	46	62	40	21	5	23	63	78	56	30	80	27	53	70	38	55	28	33	45	1	44	36	74	47	71	2	43	22	81	67	83	24	52	51	15	76	82	64	37	57	48	73	26	61
28	48	44	80	34	24	76	31	16	75	6	46	27	15	7	72	54	39	30	71	56	40	19	37	70	79	49	43	51	32	22	81	53	3	68	59	13	83	45	61	35	82	1	2	65	42	62	57	77	21	78	20	33	29	47	17	9	38	69	14	11	73	64	66	60	25	67	74	12	23	4	8	58	52	36	55	10	41	26	50	5	63	18
8	10	12	43	42	47	70	60	55	25	39	68	57	18	51	7	17	15	67	56	69	82	24	50	58	5	59	40	66	83	45	14	32	21	28	1	75	34	16	54	52	26	53	61	20	23	81	31	49	41	77	13	71	63	80	29	9	79	74	19	11	46	36	62	4	76	72	27	33	35	78	44	73	38	22	3	65	30	2	37	48	6	64
61	9	40	81	31	30	29	47	60	51	49	11	48	71	55	3	73	41	38	36	82	20	53	16	34	44	62	78	83	10	7	43	2	52	58	6	68	24	65	4	69	13	70	27	54	37	80	14	35	25	66	12	21	15	79	32	19	39	23	17	1	22	56	76	28	63	50	45	77	26	59	33	5	46	57	67	64	8	72	42	75	74	18
42	31	74	66	47	83	19	6	58	70	51	8	71	7	32	26	73	15	20	78	4	77	14	2	39	63	54	48	34	37	28	36	65	10	27	69	53	40	43	18	44	13	62	55	67	25	16	79	46	75	24	3	33	45	17	9	5	57	60	12	76	38	72	23	35	41	61	1	11	59	56	21	22	52	49	82	30	80	29	64	81	50	68
4	52	40	51	44	64	42	41	76	58	66	70	34	23	29	18	5	16	9	46	13	14	45	27	12	65	7	26	59	47	53	71	25	49	36	2	54	81	39	33	1	3	10	78	57	38	48	62	43	56	8	63	55	75	6	72	73	67	82	21	50	15	37	74	80	68	77	20	35	60	83	79	22	61	28	24	31	69	11	17	30	19	32
19	68	39	5	20	70	49	56	75	79	22	57	7	81	64	83	61	31	71	9	27	51	76	10	25	42	62	26	15	66	74	41	40	1	6	52	55	12	50	53	60	59	11	4	54	36	72	37	47	33	38	14	82	32	21	80	16	17	58	2	13	30	24	8	43	65	48	23	46	63	69	3	34	28	77	18	67	44	45	29	35	73	78
53	27	38	70	23	74	9	62	15	64	20	26	51	82	59	49	80	22	12	58	8	63	61	52	13	6	3	19	10	69	32	37	25	36	67	33	30	2	48	71	28	11	65	77	57	43	79	78	4	66	42	39	5	50	76	47	24	73	35	16	1	21	18	75	34	55	14	56	41	54	83	7	72	81	40	29	17	31	44	46	68	45	60
42	22	66	78	45	81	47	15	70	6	80	24	51	71	49	3	19	36	68	16	28	54	34	41	53	43	52	18	62	4	12	31	13	64	35	83	5	69	63	40	79	1	26	76	67	11	20	56	61	73	48	32	82	77	46	29	65	17	8	30	72	37	74	58	38	59	39	50	2	55	27	14	75	57	9	60	10	33	23	7	44	21	25
28	13	1	60	74	67	22	8	73	83	39	64	26	71	35	4	44	14	2	17	58	19	65	47	66	7	30	81	75	70	25	68	79	11	63	46	80	12	18	56	50	59	54	5	42	40	36	48	16	24	45	43	72	32	49	57	3	69	62	15	21	34	37	55	41	51	82	52	78	77	53	76	29	6	23	27	31	38	61	33	9	20	10
64	30	31	62	6	54	59	24	77	21	27	44	12	76	52	15	48	8	19	43	53	3	47	71	56	70	61	73	18	7	39	72	81	42	16	67	46	9	41	66	33	50	4	5	17	55	35	68	25	75	82	29	58	23	1	20	69	10	11	63	38	13	45	32	49	22	78	40	74	83	57	51	80	26	2	79	36	37	60	34	65	28	14
57	54	74	49	38	15	8	59	48	4	31	53	39	42	25	12	40	32	47	61	1	10	58	68	16	18	78	28	56	46	37	64	76	5	30	71	77	22	17	72	6	36	45	83	44	73	69	9	75	33	81	34	20	21	13	19	29	79	26	70	50	55	52	51	23	7	80	3	14	62	67	41	66	65	24	35	82	60	2	11	27	43	63
21	57	8	36	73	78	38	83	7	49	37	28	79	63	41	11	43	2	50	61	53	13	5	56	33	80	9	51	44	59	25	47	10	68	24	6	52	81	3	22	75	48	1	34	77	46	82	42	67	18	72	65	26	62	40	76	19	70	16	12	69	39	55	66	14	54	60	74	32	64	23	58	45	35	71	20	27	30	15	4	31	29	17
68	49	5	58	33	17	27	39	47	40	76	13	63	45	15	18	12	38	42	70	61	36	21	9	41	4	62	16	55	57	48	14	67	2	82	74	31	53	37	7	50	22	56	8	66	1	51	54	11	3	80	64	30	75	24	77	25	73	28	20	35	46	44	60	19	81	43	34	83	79	69	78	23	71	10	65	52	6	26	72	29	32	59
74	60	18	47	76	20	33	40	71	10	53	80	12	30	78	7	41	75	68	67	42	83	81	72	51	45	22	66	69	58	21	4	73	57	52	17	1	29	79	37	16	35	2	28	19	27	24	61	43	65	5	55	77	44	62	3	63	9	54	6	15	70	50	11	49	59	39	38	8	23	26	25	64	36	46	14	34	56	82	13	48	31	32
36	13	14	48	43	68	69	57	64	53	82	62	74	27	19	3	8	37	72	79	59	21	10	24	29	46	76	70	52	49	23	71	9	25	65	18	73	83	56	75	47	54	31	26	2	44	30	58	77	66	42	39	11	81	28	34	5	4	20	22	63	45	6	16	1	17	7	60	40	38	15	51	12	61	33	41	50	35	78	67	55	32	80
31	67	48	41	71	36	74	20	14	4	42	22	3	47	70	12	46	7	44	6	77	53	82	23	40	81	60	61	5	76	68	8	65	73	21	58	1	79	25	56	69	27	51	33	49	37	16	26	18	15	19	39	66	45	29	11	78	72	59	35	54	64	28	57	24	13	10	55	43	83	50	80	38	75	62	34	52	32	9	30	2	17	63
59	57	83	70	24	39	9	2	31	55	45	16	47	20	25	38	32	34	54	13	66	72	58	28	23	79	73	15	4	60	67	27	10	5	7	41	21	74	42	43	68	48	26	19	56	30	46	82	76	62	63	37	65	22	81	17	11	35	1	53	50	12	44	14	52	51	33	8	77	18	6	78	61	64	69	29	71	75	49	80	3	40	36
55	31	65	9	5	72	3	26	42	19	78	4	83	82	18	80	56	68	32	51	28	41	59	15	44	11	66	6	52	76	54	47	62	46	30	79	2	69	33	50	74	64	60	43	24	16	53	1	63	8	45	21	22	35	27	57	40	77	29	73	12	7	25	17	38	75	58	67	34	36	14	23	48	61	39	20	13	70	49	10	81	71	37
15	74	57	69	28	64	22	29	10	78	36	24	47	81	19	58	52	44	21	56	50	16	72	62	83	82	6	65	2	33	67	43	77	18	70	63	34	23	3	54	48	9	46	38	26	45	20	60	5	76	35	73	4	17	51	66	12	80	75	40	8	39	42	7	53	30	79	32	37	13	14	25	1	41	31	68	49	27	59	11	55	71	61
47	28	37	52	29	35	22	19	39	12	76	20	55	24	68	5	57	58	4	34	45	62	3	64	33	67	1	73	18	77	74	16	80	51	42	50	30	59	75	9	49	7	40	60	46	14	21	48	66	13	41	43	53	72	78	81	61	71	8	17	54	32	11	36	31	83	56	26	63	79	2	10	70	44	27	25	23	38	65	69	82	6	15
17	26	64	65	49	1	30	50	45	15	63	42	6	21	38	3	5	44	77	23	53	27	57	59	32	69	9	72	43	4	66	13	62	37	22	47	7	48	25	80	83	78	76	31	52	28	60	79	56	14	12	39	82	70	61	8	16	41	2	10	34	46	73	58	40	18	54	24	81	33	11	55	71	35	20	29	36	67	68	75	74	51	19
10	4	37	19	28	49	47	64	56	43	60	25	76	53	6	15	12	72	11	68	59	61	21	41	51	81	83	71	50	79	62	35	26	5	57	65	32	24	18	34	7	36	75	38	82	66	46	14	67	2	23	17	39	13	42	74	73	27	77	69	78	29	58	55	1	48	44	31	63	54	52	70	33	20	22	30	9	16	40	45	3	80	8
56	70	14	74	79	8	7	2	62	12	30	52	77	42	68	48	22	43	9	20	5	31	32	26	36	64	54	69	11	19	21	44	81	47	75	60	34	1	27	66	63	6	46	39	18	35	76	10	72	78	53	83	16	58	49	17	25	45	59	57	80	29	37	3	38	13	41	23	51	15	4	33	82	65	71	67	24	28	50	73	40	61	55
7	40	55	1	73	46	64	24	22	8	49	81	17	43	18	11	48	26	15	71	51	14	9	2	68	16	69	21	45	10	3	72	23	75	6	56	35	80	39	58	54	53	63	50	38	74	66	77	27	30	13	19	78	32	34	5	33	79	70	67	65	60	20	59	52	83	82	25	4	29	36	28	42	41	12	37	31	62	47	61	57	76	44
26	44	43	7	5	4	72	30	54	56	63	77	70	20	18	74	23	3	69	40	8	15	78	60	38	53	25	27	14	75	11	50	65	46	67	39	2	19	79	34	61	64	62	12	45	16	47	73	51	9	42	36	22	55	52	71	31	24	48	68	58	13	82	57	29	33	35	66	28	10	59	6	32	1	81	37	76	49	80	17	83	21	41
66	68	6	18	14	16	42	34	38	26	40	50	31	73	63	20	65	47	36	11	55	48	59	2	15	81	67	9	10	77	5	28	32	7	52	29	54	61	25	83	1	62	58	46	80	76	39	69	24	41	12	45	33	22	3	72	4	75	57	82	27	64	37	30	78	49	53	23	13	44	71	17	51	56	8	79	60	35	70	74	43	21	19
20	4	61	52	66	15	13	27	83	51	68	1	82	18	30	48	70	12	35	59	36	69	42	60	72	38	73	10	54	31	50	14	58	29	43	49	25	34	26	19	65	63	11	45	37	33	57	5	76	40	23	17	8	28	46	62	56	75	64	41	81	2	67	80	71	74	32	7	24	55	79	53	16	22	78	44	47	3	39	9	21	77	6
7	64	82	67	43	40	74	42	38	49	41	23	20	11	48	17	79	77	6	30	47	10	56	65	54	83	57	9	71	27	19	80	12	13	22	60	66	25	18	16	58	4	50	68	34	51	26	70	21	28	44	59	2	72	75	8	76	33	24	32	52	14	63	31	15	81	78	29	62	36	37	73	55	61	69	35	45	46	39	5	3	53	1
22	25	76	53	7	24	61	17	70	69	68	65	78	42	44	4	73	45	31	15	12	66	71	28	5	60	26	32	36	47	19	9	58	41	10	18	21	16	38	2	75	33	62	80	43	64	27	49	57	39	63	46	48	11	77	54	13	8	83	81	14	59	34	79	29	72	55	50	52	67	20	3	30	51	56	37	74	40	82	1	35	23	6
70	34	27	61	2	65	75	77	64	54	6	52	73	48	67	80	28	53	58	7	69	5	38	49	79	66	37	39	25	21	55	32	46	40	18	26	81	3	9	82	47	57	10	68	31	12	24	33	74	78	19	35	20	17	63	41	83	8	1	45	16	44	23	51	36	4	72	14	76	15	42	13	62	30	22	59	11	50	29	60	56	71	43
34	72	73	43	83	18	28	71	15	19	26	20	82	58	14	2	16	25	59	42	50	62	64	5	22	6	27	47	39	60	79	4	21	1	76	13	29	3	49	81	74	69	78	63	46	70	75	12	80	56	38	9	36	51	7	30	35	11	68	23	57	40	67	37	24	33	17	41	44	10	65	32	45	61	31	53	55	77	8	48	54	66	52
25	76	13	26	69	11	44	37	27	62	8	50	75	18	4	81	5	53	19	72	16	22	58	79	66	2	12	14	45	33	3	77	42	80	47	21	38	48	31	61	32	60	29	83	55	68	35	74	43	28	71	24	49	73	6	34	63	39	1	40	30	52	57	78	17	36	64	82	7	59	70	9	65	67	54	10	46	23	15	51	56	41	20
20	67	66	2	57	21	83	50	80	48	16	54	25	47	7	27	44	31	36	35	49	43	38	60	71	61	62	81	14	15	1	26	29	9	40	5	6	17	68	52	37	18	64	77	28	22	45	63	23	69	13	32	19	78	39	46	70	11	51	76	53	24	74	10	55	42	33	79	82	30	73	34	75	4	56	41	58	8	72	12	59	3	65
74	34	28	19	37	4	20	1	17	59	69	26	29	8	49	50	11	6	65	54	67	76	3	53	33	27	45	12	66	35	36	30	23	55	7	15	62	21	40	70	83	75	46	77	82	78	72	63	18	5	71	64	41	10	31	61	16	24	39	52	32	25	43	13	79	58	80	81	14	22	9	44	73	60	68	51	2	48	56	38	57	42	47
45	66	7	46	35	10	74	56	52	81	24	42	72	39	57	49	80	63	78	44	9	21	29	5	64	20	31	8	54	4	69	83	51	11	14	28	79	47	3	27	60	36	18	58	22	40	62	68	61	67	59	82	43	13	76	2	6	41	17	38	16	23	53	77	48	19	32	33	1	71	70	73	75	15	50	26	12	37	55	65	30	25	34
75	64	63	47	29	7	59	65	82	66	79	20	44	36	46	51	27	18	68	57	11	12	71	4	25	35	45	76	21	70	39	40	61	54	77	38	10	73	6	50	53	14	72	17	41	80	74	49	8	24	1	3	48	56	60	26	33	52	55	28	58	15	13	62	5	37	67	83	69	23	16	42	34	31	2	30	9	19	22	81	78	43	32
2	43	26	77	25	70	21	62	32	57	78	10	31	44	50	71	68	28	65	12	81	16	38	51	4	64	82	73	19	40	47	24	42	36	75	20	34	6	41	55	69	9	80	52	63	7	59	37	11	27	1	17	45	60	29	53	8	3	66	14	74	79	61	58	49	22	72	5	76	23	67	39	30	83	13	18	46	15	54	33	48	35	56
69	43	67	11	6	20	44	35	74	13	9	77	53	50	18	15	57	42	46	75	10	65	41	47	54	59	45	17	39	62	83	72	21	76	26	32	28	61	25	34	81	38	63	66	79	4	19	5	36	48	49	24	2	64	8	60	22	82	56	31	23	71	58	14	27	3	29	51	80	78	1	12	7	30	37	68	33	40	73	52	16	55	70
45	38	32	60	33	80	31	18	59	27	20	23	15	11	62	34	58	42	7	51	39	19	37	76	71	21	10	61	22	78	75	29	74	82	68	12	66	63	13	55	49	17	54	56	41	53	3	24	52	4	57	70	69	9	83	40	72	28	30	35	43	5	36	81	48	46	73	77	8	50	47	14	1	65	67	2	25	16	44	79	26	64	6
46	20	42	58	75	73	65	79	36	80	33	11	16	2	17	68	60	62	22	34	7	23	76	70	72	83	3	4	27	61	24	30	26	44	28	15	10	13	63	69	77	74	18	48	43	21	64	19	31	32	39	51	66	45	9	53	47	52	12	41	55	40	25	14	6	54	50	35	67	38	78	1	29	81	49	71	37	57	8	5	82	59	56
3	25	76	59	50	32	9	48	42	74	33	61	31	8	78	5	75	77	64	58	54	44	4	69	47	51	11	40	18	19	71	16	52	24	41	38	80	10	46	23	6	36	43	55	56	67	27	79	7	83	62	22	72	30	26	57	12	37	39	65	21	66	82	63	73	28	13	49	45	15	29	60	81	53	35	34	14	70	2	17	68	20	1
80	29	71	23	28	49	68	43	13	63	21	25	31	11	52	62	38	46	69	17	47	55	14	75	15	50	78	19	8	79	18	70	64	72	40	65	57	48	61	66	82	2	24	53	16	58	54	22	45	76	26	44	1	20	74	32	12	60	30	36	83	4	51	41	42	73	34	81	7	9	39	33	37	5	35	10	59	6	3	77	67	27	56
81	39	62	40	14	36	69	66	11	32	13	75	34	54	33	19	83	17	45	55	71	18	6	35	79	5	20	51	46	16	50	29	12	59	2	80	24	82	76	42	8	38	15	57	21	4	60	58	72	67	52	49	68	73	10	28	70	41	61	43	25	7	26	63	1	23	22	9	3	27	47	37	30	78	65	48	53	44	64	74	77	31	56
74	58	1	6	56	31	73	79	69	16	46	43	81	14	28	51	66	26	34	27	60	20	52	78	47	9	41	4	8	50	44	55	29	72	30	15	24	10	62	39	75	49	45	71	70	17	11	19	12	82	5	64	35	32	77	53	63	61	59	57	21	40	22	54	18	76	68	25	42	38	67	80	2	48	37	13	23	33	83	7	65	3	36
81	63	15	18	53	29	74	4	71	26	58	52	33	30	12	31	80	76	41	16	61	2	79	47	32	40	7	6	9	55	78	28	35	43	48	49	54	21	64	82	46	50	19	5	60	65	70	8	73	77	20	59	10	34	23	67	37	11	22	1	72	68	56	24	39	44	17	45	69	25	75	62	27	57	36	3	83	14	38	51	13	42	66
55	67	74	9	44	6	3	51	52	29	13	1	63	47	72	12	2	15	45	4	48	65	70	41	35	71	54	38	61	49	28	11	69	33	68	83	34	39	76	73	77	21	30	57	75	43	17	22	58	60	62	10	56	8	79	14	27	5	24	80	46	59	42	53	40	64	19	81	82	36	20	37	23	16	18	66	50	32	78	26	31	25	7
24	68	4	29	5	65	77	47	2	62	45	52	22	16	49	11	38	63	3	64	26	83	57	71	51	31	21	53	35	59	46	12	67	13	9	8	81	79	25	7	76	41	74	60	42	14	28	61	1	75	73	58	34	23	82	80	55	66	40	70	50	19	33	54	27	30	69	6	44	72	37	78	39	32	20	36	18	15	56	17	43	48	10
74	35	62	55	52	58	34	19	4	78	44	11	83	26	47	45	43	49	25	56	59	15	61	37	7	63	22	3	57	8	14	80	50	20	54	68	48	18	13	32	10	76	53	79	39	21	65	70	28	5	77	1	46	60	72	17	33	51	64	73	36	9	16	42	30	40	75	66	71	67	31	24	69	12	29	23	38	27	41	82	6	81	2
37	22	15	49	28	13	30	45	78	67	23	53	7	27	47	20	62	61	74	54	34	82	6	11	64	70	56	63	25	81	9	14	59	65	50	29	18	51	75	71	39	10	69	55	83	48	3	26	42	46	16	60	38	76	72	5	31	73	33	57	4	80	58	44	35	68	19	43	36	32	79	66	21	2	77	52	40	24	1	12	8	17	41
42	33	78	62	28	68	9	13	71	67	80	8	22	57	11	53	73	45	18	14	58	51	74	19	3	39	48	44	36	61	75	69	12	56	64	63	17	24	38	52	32	25	77	29	60	70	7	10	5	15	82	23	41	83	34	26	54	49	50	2	81	40	59	79	31	37	43	27	30	65	1	4	55	20	6	21	35	46	16	66	72	47	76
56	16	14	36	3	20	52	30	19	74	76	40	55	48	44	73	61	27	42	21	17	18	49	47	68	9	60	31	2	39	43	26	75	6	45	34	79	82	33	70	15	10	35	41	25	69	78	23	13	24	59	83	81	65	38	4	7	63	67	8	37	29	53	12	1	51	62	64	77	11	54	46	57	22	58	50	66	32	5	28	72	71	80
59	40	3	65	5	56	49	62	81	63	69	57	68	72	6	71	48	7	9	18	19	39	8	60	76	23	64	33	31	26	66	52	4	17	46	54	15	43	58	74	55	41	79	61	80	38	29	83	10	24	35	75	51	73	11	53	2	67	25	36	82	78	14	12	1	42	70	21	22	37	28	34	20	45	47	77	27	32	44	13	50	16	30
2	18	60	40	24	37	30	54	75	66	61	19	15	5	51	29	50	82	8	65	78	4	3	64	32	38	83	14	73	52	70	13	7	1	46	62	39	36	72	27	23	79	17	11	21	45	77	12	43	20	74	6	68	41	56	48	35	28	47	53	16	34	49	25	33	71	26	57	44	80	69	58	67	63	22	59	55	10	81	42	9	31	76
7	53	42	57	14	30	65	64	80	37	12	54	71	18	4	39	72	47	8	51	28	35	59	11	55	74	45	73	34	40	81	32	9	46	76	70	49	19	41	1	78	68	48	23	36	21	61	67	2	5	66	52	22	77	38	60	69	82	6	58	13	50	15	43	27	56	62	17	16	20	29	25	63	33	79	75	3	24	26	44	31	10	83
51	3	63	61	12	58	32	54	71	76	5	65	72	74	78	16	28	6	59	11	38	83	44	36	37	50	15	34	70	29	79	43	60	26	41	21	66	47	64	13	33	69	45	1	23	14	56	8	7	49	18	30	24	2	31	40	55	17	42	20	9	68	22	53	35	39	82	57	48	27	81	19	46	77	4	67	73	52	62	25	80	10	75
22	41	31	46	62	70	61	33	77	76	9	24	53	80	25	37	83	60	18	5	10	4	59	13	43	54	79	57	35	78	11	72	42	55	64	3	23	69	40	51	34	20	12	67	38	29	36	52	14	17	32	74	21	27	65	63	56	50	48	82	71	6	15	26	58	73	49	75	66	47	45	8	28	68	19	39	30	2	81	1	44	7	16
